   191860465.11627916        0.0000000000000000     
   191476744.18604660        3153733.7499512085     
   191093023.25581405        4457820.2236122238     
   190709302.32558149        5456956.4540497335     
   190325581.39534894        6297989.7071706504     
   189941860.46511635        7037830.8431465225     
   189558139.53488380        7705682.2940440662     
   189174418.60465124        8318900.4244327731     
   188790697.67441869        8888799.5219486952     
   188406976.74418613        9423242.4157529864     
   188023255.81395358        9927956.8051830847     
   187639534.88372102        10407268.759862000     
   187255813.95348847        10864540.844844839     
   186872093.02325588        11302448.430030044     
   186488372.09302333        11723161.743853837     
   186104651.16279078        12128470.226970579     
   185720930.23255822        12519870.080609810     
   185337209.30232567        12898627.509896919     
   184953488.37209311        13265825.434464088     
   184569767.44186056        13622398.661438541     
   184186046.51162800        13969160.824456656     
   183802325.58139542        14306825.329289198     
   183418604.65116286        14636021.859813217     
   183034883.72093031        14957309.543295328     
   182651162.79069775        15271187.566193419     
   182267441.86046520        15578103.819292359     
   181883720.93023264        15878462.001791151     
   181500000.00000009        16172627.507454796     
   181116279.06976753        16460932.338793127     
   180732558.13953495        16743679.238585871     
   180348837.20930240        17021145.185969736     
   179965116.27906984        17293584.372649692     
   179581395.34883729        17561230.750745524     
   179197674.41860473        17824300.225332569     
   178813953.48837218        18082992.550447363     
   178430232.55813962        18337492.976172142     
   178046511.62790707        18587973.685630020     
   177662790.69767451        18834595.053758644     
   177279069.76744193        19077506.754168615     
   176895348.83720937        19316848.735922530     
   176511627.90697682        19552752.088454414     
   176127906.97674426        19785339.809906941     
   175744186.04651171        20014727.491757225     
   175360465.11627916        20241023.930621687     
   174976744.18604660        20464331.676494624     
   174593023.25581402        20684747.525315534     
   174209302.32558146        20902362.962626871     
   173825581.39534891        21117264.564133964     
   173441860.46511635        21329534.358179133     
   173058139.53488380        21539250.154467873     
   172674418.60465124        21746485.842812117     
   172290697.67441869        21951311.665169246     
   171906976.74418613        22153794.463839516     
   171523255.81395358        22353997.908329085     
   171139534.88372099        22551982.703079578     
   170755813.95348844        22747806.778001759     
   170372093.02325588        22941525.463523313     
   169988372.09302333        23133191.651662733     
   169604651.16279078        23322855.944470257     
   169220930.23255822        23510566.791027155     
   168837209.30232567        23696370.614063866     
   168453488.37209311        23880311.927143544     
   168069767.44186056        24062433.443256781     
   167686046.51162797        24242776.175585486     
   167302325.58139542        24421379.531115577     
   166918604.65116286        24598281.397710092     
   166534883.72093031        24773518.225192670     
   166151162.79069775        24947125.100938197     
   165767441.86046520        25119135.820418891     
   165383720.93023264        25289582.953111850     
   165000000.00000006        25458497.904135745     
   164616279.06976750        25625910.971950360     
   164232558.13953495        25791851.402422652     
   163848837.20930240        25956347.439535107     
   163465116.27906984        26119426.372988239     
   163081395.34883729        26281114.582926851     
   162697674.41860473        26441437.581999790     
   162313953.48837218        26600420.054945275     
   161930232.55813962        26758085.895877581     
   161546511.62790704        26914458.243436273     
   161162790.69767448        27069559.513946105     
   160779069.76744193        27223411.432723656     
   160395348.83720937        27376035.063655797     
   160011627.90697682        27527450.837165404     
   159627906.97674426        27677678.576670557     
   159244186.04651171        27826737.523635469     
   158860465.11627916        27974646.361303654     
   158476744.18604660        28121423.237197313     
   158093023.25581402        28267085.784460466     
   157709302.32558146        28411651.142117660     
   157325581.39534891        28555135.974315166     
   156941860.46511635        28697556.488606207     
   156558139.53488380        28838928.453337938     
   156174418.60465124        28979267.214193460     
   155790697.67441869        29118587.709938738     
   155406976.74418610        29256904.487420522     
   155023255.81395358        29394231.715858489     
   154639534.88372099        29530583.200472020     
   154255813.95348844        29665972.395478673     
   153872093.02325588        29800412.416500021     
   153488372.09302333        29933916.052407149     
   153104651.16279078        30066495.776636686     
   152720930.23255822        30198163.758006029     
   152337209.30232567        30328931.871054575     
   151953488.37209308        30458811.705936179     
   151569767.44186053        30587814.577886455     
   151186046.51162797        30715951.536287054     
   150802325.58139542        30843233.373347726     
   150418604.65116286        30969670.632425692     
   150034883.72093031        31095273.616000768     
   149651162.79069775        31220052.393323436     
   149267441.86046517        31344016.807752192     
   148883720.93023264        31467176.483795390     
   148500000.00000006        31589540.833872281     
   148116279.06976750        31711119.064806368     
   147732558.13953495        31831920.184064478     
   147348837.20930240        31951953.005753193     
   146965116.27906984        32071226.156384379     
   146581395.34883729        32189748.080420423     
   146197674.41860473        32307527.045609523     
   145813953.48837215        32424571.148120608     
   145430232.55813959        32540888.317487024     
   145046511.62790704        32656486.321367688     
   144662790.69767448        32771372.770133846     
   144279069.76744193        32885555.121289182     
   143895348.83720937        32999040.683730673     
   143511627.90697682        33111836.621857122     
   143127906.97674423        33223949.959532037     
